采样日期,点位名称,采样经度,采样纬度,pH值,溶解氧,电导率,浑浊度,氨氮,耗氧量
2021/08/17 18:00:00,白洋湾金墅水源地1,120.3813,31.3749,8.2,5.89,432.0,28.0,0.07,3.4
2021/08/18 00:00:00,白洋湾金墅水源地1,120.3813,31.3749,8.2,5.88,431.0,29.0,0.07,3.4
2021/08/18 06:00:00,白洋湾金墅水源地1,120.3813,31.3749,8.2,5.88,431.0,29.0,0.07,3.41
2021/08/18 12:00:00,白洋湾金墅水源地1,120.3813,31.3749,8.2,5.87,431.0,29.0,0.08,3.42
2021/08/18 18:00:00,白洋湾金墅水源地1,120.3813,31.3749,8.2,5.87,430.0,29.0,0.08,3.42
2021/08/19 00:00:00,白洋湾金墅水源地1,120.3813,31.3749,8.2,5.86,430.0,29.0,0.08,3.43
2021/08/19 06:00:00,白洋湾金墅水源地1,120.3813,31.3749,8.2,5.86,430.0,29.0,0.08,3.44
2021/08/19 12:00:00,白洋湾金墅水源地1,120.3813,31.3749,8.2,5.86,429.0,29.0,0.08,3.45
2021/08/19 18:00:00,白洋湾金墅水源地1,120.3813,31.3749,8.2,5.85,429.0,29.0,0.08,3.46
2021/08/20 00:00:00,白洋湾金墅水源地1,120.3813,31.3749,8.1,5.85,428.0,29.0,0.08,3.46
2021/08/20 06:00:00,白洋湾金墅水源地1,120.3813,31.3749,8.1,5.85,428.0,29.0,0.08,3.47
2021/08/20 12:00:00,白洋湾金墅水源地1,120.3813,31.3749,8.1,5.85,428.0,30.0,0.08,3.48
2021/08/20 18:00:00,白洋湾金墅水源地1,120.3813,31.3749,8.1,5.85,427.0,30.0,0.08,3.5
2021/08/21 00:00:00,白洋湾金墅水源地1,120.3813,31.3749,8.1,5.85,427.0,30.0,0.08,3.51
2021/08/21 06:00:00,白洋湾金墅水源地1,120.3813,31.3749,8.1,5.85,426.0,30.0,0.08,3.52
2021/08/21 12:00:00,白洋湾金墅水源地1,120.3813,31.3749,8.1,5.84,426.0,30.0,0.08,3.53
2021/08/21 18:00:00,白洋湾金墅水源地1,120.3813,31.3749,8.1,5.85,425.0,30.0,0.08,3.54
2021/08/22 00:00:00,白洋湾金墅水源地1,120.3813,31.3749,8.1,5.85,425.0,30.0,0.08,3.56
2021/08/22 06:00:00,白洋湾金墅水源地1,120.3813,31.3749,8.1,5.85,424.0,30.0,0.08,3.57
2021/08/22 12:00:00,白洋湾金墅水源地1,120.3813,31.3749,8.1,5.85,424.0,30.0,0.08,3.59
2021/08/22 18:00:00,白洋湾金墅水源地1,120.3813,31.3749,8.1,5.85,423.0,30.0,0.08,3.6
2021/08/23 00:00:00,白洋湾金墅水源地1,120.3813,31.3749,8.1,5.85,423.0,30.0,0.08,3.62
2021/08/23 06:00:00,白洋湾金墅水源地1,120.3813,31.3749,8.1,5.85,422.0,30.0,0.07,3.63
2021/08/23 12:00:00,白洋湾金墅水源地1,120.3813,31.3749,8.1,5.86,422.0,30.0,0.07,3.65
2021/08/23 18:00:00,白洋湾金墅水源地1,120.3813,31.3749,8.1,5.86,421.0,30.0,0.07,3.67
2021/08/24 00:00:00,白洋湾金墅水源地1,120.3813,31.3749,8.1,5.86,420.0,30.0,0.07,3.69
2021/08/24 06:00:00,白洋湾金墅水源地1,120.3813,31.3749,8.1,5.87,420.0,30.0,0.07,3.71
2021/08/24 12:00:00,白洋湾金墅水源地1,120.3813,31.3749,8.1,5.87,419.0,30.0,0.07,3.73
2021/08/24 18:00:00,白洋湾金墅水源地1,120.3813,31.3749,8.1,5.88,419.0,30.0,0.07,3.75
2021/08/25 00:00:00,白洋湾金墅水源地1,120.3813,31.3749,8.1,5.88,418.0,30.0,0.07,3.77
2021/08/25 06:00:00,白洋湾金墅水源地1,120.3813,31.3749,8.1,5.89,417.0,30.0,0.07,3.79
2021/08/25 12:00:00,白洋湾金墅水源地1,120.3813,31.3749,8.1,5.89,417.0,30.0,0.07,3.81
2021/08/25 18:00:00,白洋湾金墅水源地1,120.3813,31.3749,8.1,5.9,416.0,30.0,0.07,3.83
2021/08/26 00:00:00,白洋湾金墅水源地1,120.3813,31.3749,8.1,5.9,415.0,30.0,0.07,3.86
2021/08/26 06:00:00,白洋湾金墅水源地1,120.3813,31.3749,8.1,5.91,415.0,30.0,0.07,3.88
2021/08/26 12:00:00,白洋湾金墅水源地1,120.3813,31.3749,8.1,5.91,414.0,30.0,0.07,3.9
2021/08/26 18:00:00,白洋湾金墅水源地1,120.3813,31.3749,8.1,5.92,413.0,30.0,0.07,3.93
2021/08/27 00:00:00,白洋湾金墅水源地1,120.3813,31.3749,8.1,5.93,413.0,30.0,0.07,3.95
2021/08/27 06:00:00,白洋湾金墅水源地1,120.3813,31.3749,8.1,5.93,412.0,30.0,0.07,3.98
2021/08/27 12:00:00,白洋湾金墅水源地1,120.3813,31.3749,8.1,5.94,411.0,30.0,0.07,4.01
2021/08/27 18:00:00,白洋湾金墅水源地1,120.3813,31.3749,8.1,5.95,411.0,30.0,0.07,4.03
2021/08/28 00:00:00,白洋湾金墅水源地1,120.3813,31.3749,8.1,5.95,410.0,30.0,0.07,4.06
2021/08/28 06:00:00,白洋湾金墅水源地1,120.3813,31.3749,8.1,5.96,409.0,30.0,0.07,4.09
2021/08/28 12:00:00,白洋湾金墅水源地1,120.3813,31.3749,8.1,5.97,409.0,30.0,0.07,4.11
2021/08/28 18:00:00,白洋湾金墅水源地1,120.3813,31.3749,8.1,5.97,408.0,29.0,0.07,4.14
2021/08/29 00:00:00,白洋湾金墅水源地1,120.3813,31.3749,8.1,5.98,407.0,29.0,0.07,4.17
2021/08/29 06:00:00,白洋湾金墅水源地1,120.3813,31.3749,8.1,5.99,407.0,29.0,0.07,4.2
2021/08/29 12:00:00,白洋湾金墅水源地1,120.3813,31.3749,8.1,6.0,406.0,29.0,0.07,4.23
2021/08/29 18:00:00,白洋湾金墅水源地1,120.3813,31.3749,8.1,6.0,405.0,29.0,0.07,4.26
2021/08/30 00:00:00,白洋湾金墅水源地1,120.3813,31.3749,8.1,6.01,404.0,29.0,0.07,4.29
2021/08/30 06:00:00,白洋湾金墅水源地1,120.3813,31.3749,8.1,6.02,404.0,29.0,0.07,4.32
2021/08/30 12:00:00,白洋湾金墅水源地1,120.3813,31.3749,8.1,6.03,403.0,29.0,0.07,4.35
2021/08/30 18:00:00,白洋湾金墅水源地1,120.3813,31.3749,8.1,6.03,402.0,29.0,0.07,4.38
2021/08/31 00:00:00,白洋湾金墅水源地1,120.3813,31.3749,8.1,6.04,402.0,28.0,0.07,4.41
2021/08/31 06:00:00,白洋湾金墅水源地1,120.3813,31.3749,8.1,6.05,401.0,28.0,0.07,4.45
2021/08/31 12:00:00,白洋湾金墅水源地1,120.3813,31.3749,8.1,6.05,400.0,28.0,0.07,4.48
2021/08/31 18:00:00,白洋湾金墅水源地1,120.3813,31.3749,8.1,6.06,400.0,28.0,0.07,4.51
2021/09/01 00:00:00,白洋湾金墅水源地1,120.3813,31.3749,8.1,6.07,399.0,28.0,0.07,4.54
2021/09/01 06:00:00,白洋湾金墅水源地1,120.3813,31.3749,8.2,6.07,398.0,28.0,0.07,4.58
2021/09/01 12:00:00,白洋湾金墅水源地1,120.3813,31.3749,8.2,6.08,398.0,28.0,0.07,4.61
2021/09/01 18:00:00,白洋湾金墅水源地1,120.3813,31.3749,8.2,6.09,397.0,27.0,0.07,4.64
2021/09/02 00:00:00,白洋湾金墅水源地1,120.3813,31.3749,8.2,6.09,396.0,27.0,0.07,4.68
2021/09/02 06:00:00,白洋湾金墅水源地1,120.3813,31.3749,8.2,6.1,396.0,27.0,0.07,4.71
2021/09/02 12:00:00,白洋湾金墅水源地1,120.3813,31.3749,8.2,6.1,395.0,27.0,0.06,4.75
2021/09/02 18:00:00,白洋湾金墅水源地1,120.3813,31.3749,8.2,6.11,394.0,27.0,0.06,4.78
2021/09/03 00:00:00,白洋湾金墅水源地1,120.3813,31.3749,8.2,6.11,394.0,27.0,0.06,4.82
2021/09/03 06:00:00,白洋湾金墅水源地1,120.3813,31.3749,8.2,6.12,393.0,26.0,0.06,4.85
2021/09/03 12:00:00,白洋湾金墅水源地1,120.3813,31.3749,8.2,6.12,392.0,26.0,0.06,4.89
2021/09/03 18:00:00,白洋湾金墅水源地1,120.3813,31.3749,8.3,6.13,392.0,26.0,0.06,4.92
2021/09/04 00:00:00,白洋湾金墅水源地1,120.3813,31.3749,8.3,6.13,391.0,26.0,0.06,4.96
2021/09/04 06:00:00,白洋湾金墅水源地1,120.3813,31.3749,8.3,6.14,391.0,26.0,0.06,4.99
2021/09/04 12:00:00,白洋湾金墅水源地1,120.3813,31.3749,8.3,6.14,390.0,26.0,0.06,5.03
2021/09/04 18:00:00,白洋湾金墅水源地1,120.3813,31.3749,8.3,6.14,390.0,25.0,0.06,5.06
2021/09/05 00:00:00,白洋湾金墅水源地1,120.3813,31.3749,8.3,6.15,389.0,25.0,0.06,5.1
2021/09/05 06:00:00,白洋湾金墅水源地1,120.3813,31.3749,8.3,6.15,388.0,25.0,0.06,5.13
2021/09/05 12:00:00,白洋湾金墅水源地1,120.3813,31.3749,8.3,6.15,388.0,25.0,0.06,5.17
2021/09/05 18:00:00,白洋湾金墅水源地1,120.3813,31.3749,8.3,6.16,387.0,25.0,0.06,5.21
2021/09/06 00:00:00,白洋湾金墅水源地1,120.3813,31.3749,8.4,6.16,387.0,24.0,0.06,5.24
2021/09/06 06:00:00,白洋湾金墅水源地1,120.3813,31.3749,8.4,6.16,386.0,24.0,0.06,5.28
2021/09/06 12:00:00,白洋湾金墅水源地1,120.3813,31.3749,8.4,6.16,386.0,24.0,0.06,5.31
2021/09/06 18:00:00,白洋湾金墅水源地1,120.3813,31.3749,8.4,6.17,385.0,24.0,0.07,5.35
2021/09/07 00:00:00,白洋湾金墅水源地1,120.3813,31.3749,8.4,6.17,385.0,24.0,0.07,5.38
2021/09/07 06:00:00,白洋湾金墅水源地1,120.3813,31.3749,8.4,6.17,384.0,23.0,0.07,5.42
2021/09/07 12:00:00,白洋湾金墅水源地1,120.3813,31.3749,8.4,6.17,384.0,23.0,0.07,5.45
2021/09/07 18:00:00,白洋湾金墅水源地1,120.3813,31.3749,8.4,6.17,384.0,23.0,0.07,5.49
2021/09/08 00:00:00,白洋湾金墅水源地1,120.3813,31.3749,8.5,6.18,383.0,23.0,0.07,5.52
2021/09/08 06:00:00,白洋湾金墅水源地1,120.3813,31.3749,8.5,6.18,383.0,23.0,0.07,5.55
2021/09/08 12:00:00,白洋湾金墅水源地1,120.3813,31.3749,8.5,6.18,382.0,23.0,0.07,5.59
2021/09/08 18:00:00,白洋湾金墅水源地1,120.3813,31.3749,8.5,6.18,382.0,22.0,0.07,5.62
2021/09/09 00:00:00,白洋湾金墅水源地1,120.3813,31.3749,8.5,6.18,382.0,22.0,0.07,5.65
2021/09/09 06:00:00,白洋湾金墅水源地1,120.3813,31.3749,8.5,6.18,381.0,22.0,0.07,5.68
2021/09/09 12:00:00,白洋湾金墅水源地1,120.3813,31.3749,8.5,6.18,381.0,22.0,0.07,5.72
2021/09/09 18:00:00,白洋湾金墅水源地1,120.3813,31.3749,8.5,6.18,381.0,22.0,0.07,5.75
2021/09/10 00:00:00,白洋湾金墅水源地1,120.3813,31.3749,8.6,6.18,381.0,22.0,0.07,5.78
2021/09/10 06:00:00,白洋湾金墅水源地1,120.3813,31.3749,8.6,6.18,380.0,21.0,0.07,5.81
2021/09/10 12:00:00,白洋湾金墅水源地1,120.3813,31.3749,8.6,6.18,380.0,21.0,0.07,5.84
2021/09/10 18:00:00,白洋湾金墅水源地1,120.3813,31.3749,8.6,6.18,380.0,21.0,0.07,5.87
2021/09/11 00:00:00,白洋湾金墅水源地1,120.3813,31.3749,8.6,6.18,380.0,21.0,0.07,5.9
2021/09/11 06:00:00,白洋湾金墅水源地1,120.3813,31.3749,8.6,6.18,380.0,21.0,0.07,5.93
2021/09/11 12:00:00,白洋湾金墅水源地1,120.3813,31.3749,8.6,6.18,380.0,21.0,0.07,5.95
2021/09/11 18:00:00,白洋湾金墅水源地1,120.3813,31.3749,8.6,6.18,379.0,20.0,0.07,5.98
2021/09/12 00:00:00,白洋湾金墅水源地1,120.3813,31.3749,8.6,6.18,379.0,20.0,0.07,6.01
2021/09/12 06:00:00,白洋湾金墅水源地1,120.3813,31.3749,8.7,6.18,379.0,20.0,0.07,6.03
2021/09/12 12:00:00,白洋湾金墅水源地1,120.3813,31.3749,8.7,6.18,379.0,20.0,0.07,6.06
2021/09/12 18:00:00,白洋湾金墅水源地1,120.3813,31.3749,8.7,6.18,379.0,20.0,0.07,6.08
2021/09/13 00:00:00,白洋湾金墅水源地1,120.3813,31.3749,8.7,6.18,379.0,20.0,0.07,6.1
2021/09/13 06:00:00,白洋湾金墅水源地1,120.3813,31.3749,8.7,6.18,379.0,20.0,0.07,6.13
2021/09/13 12:00:00,白洋湾金墅水源地1,120.3813,31.3749,8.7,6.18,379.0,20.0,0.07,6.15
2021/09/13 18:00:00,白洋湾金墅水源地1,120.3813,31.3749,8.7,6.18,379.0,20.0,0.07,6.17
2021/09/14 00:00:00,白洋湾金墅水源地1,120.3813,31.3749,8.7,6.18,379.0,19.0,0.07,6.19
2021/09/14 06:00:00,白洋湾金墅水源地1,120.3813,31.3749,8.7,6.18,380.0,19.0,0.07,6.21
2021/09/14 12:00:00,白洋湾金墅水源地1,120.3813,31.3749,8.7,6.18,380.0,19.0,0.07,6.23
2021/09/14 18:00:00,白洋湾金墅水源地1,120.3813,31.3749,8.7,6.18,380.0,19.0,0.07,6.25
2021/09/15 00:00:00,白洋湾金墅水源地1,120.3813,31.3749,8.7,6.18,380.0,19.0,0.07,6.27
2021/09/15 06:00:00,白洋湾金墅水源地1,120.3813,31.3749,8.7,6.18,380.0,19.0,0.07,6.29
2021/09/15 12:00:00,白洋湾金墅水源地1,120.3813,31.3749,8.7,6.18,380.0,19.0,0.07,6.3
2021/09/15 18:00:00,白洋湾金墅水源地1,120.3813,31.3749,8.8,6.18,380.0,19.0,0.07,6.32
2021/09/16 00:00:00,白洋湾金墅水源地1,120.3813,31.3749,8.8,6.18,381.0,19.0,0.07,6.34
2021/09/16 06:00:00,白洋湾金墅水源地1,120.3813,31.3749,8.8,6.18,381.0,19.0,0.07,6.36
2021/09/16 12:00:00,白洋湾金墅水源地1,120.3813,31.3749,8.8,6.18,381.0,19.0,0.07,6.37
2021/09/16 18:00:00,白洋湾金墅水源地1,120.3813,31.3749,8.8,6.19,381.0,19.0,0.07,6.39
2021/09/17 00:00:00,白洋湾金墅水源地1,120.3813,31.3749,8.8,6.19,382.0,19.0,0.07,6.4
2021/09/17 06:00:00,白洋湾金墅水源地1,120.3813,31.3749,8.8,6.19,382.0,19.0,0.07,6.42
2021/09/17 12:00:00,白洋湾金墅水源地1,120.3813,31.3749,8.8,6.19,382.0,19.0,0.08,6.43
2021/09/17 18:00:00,白洋湾金墅水源地1,120.3813,31.3749,8.8,6.2,382.0,19.0,0.08,6.45
2021/09/18 00:00:00,白洋湾金墅水源地1,120.3813,31.3749,8.8,6.2,383.0,19.0,0.08,6.46
2021/09/18 06:00:00,白洋湾金墅水源地1,120.3813,31.3749,8.8,6.21,383.0,19.0,0.08,6.48
2021/09/18 12:00:00,白洋湾金墅水源地1,120.3813,31.3749,8.8,6.22,383.0,19.0,0.08,6.5
2021/09/18 18:00:00,白洋湾金墅水源地1,120.3813,31.3749,8.8,6.22,383.0,19.0,0.08,6.51
2021/09/19 00:00:00,白洋湾金墅水源地1,120.3813,31.3749,8.8,6.23,383.0,19.0,0.08,6.53
2021/09/19 06:00:00,白洋湾金墅水源地1,120.3813,31.3749,8.8,6.24,384.0,19.0,0.08,6.54
2021/09/19 12:00:00,白洋湾金墅水源地1,120.3813,31.3749,8.8,6.25,384.0,19.0,0.08,6.56
2021/09/19 18:00:00,白洋湾金墅水源地1,120.3813,31.3749,8.8,6.26,384.0,19.0,0.08,6.57
2021/09/20 00:00:00,白洋湾金墅水源地1,120.3813,31.3749,8.8,6.27,384.0,20.0,0.08,6.59
2021/09/20 06:00:00,白洋湾金墅水源地1,120.3813,31.3749,8.8,6.28,384.0,20.0,0.08,6.61
2021/09/20 12:00:00,白洋湾金墅水源地1,120.3813,31.3749,8.7,6.29,385.0,20.0,0.08,6.62
2021/09/20 18:00:00,白洋湾金墅水源地1,120.3813,31.3749,8.7,6.31,385.0,20.0,0.08,6.64
2021/09/21 00:00:00,白洋湾金墅水源地1,120.3813,31.3749,8.7,6.32,385.0,20.0,0.08,6.66
2021/09/21 06:00:00,白洋湾金墅水源地1,120.3813,31.3749,8.7,6.34,385.0,20.0,0.08,6.67
2021/09/21 12:00:00,白洋湾金墅水源地1,120.3813,31.3749,8.7,6.35,385.0,20.0,0.08,6.69
2021/09/21 18:00:00,白洋湾金墅水源地1,120.3813,31.3749,8.7,6.37,385.0,20.0,0.08,6.71
2021/09/22 00:00:00,白洋湾金墅水源地1,120.3813,31.3749,8.7,6.39,385.0,21.0,0.08,6.73
2021/09/22 06:00:00,白洋湾金墅水源地1,120.3813,31.3749,8.7,6.41,385.0,21.0,0.09,6.75
2021/09/22 12:00:00,白洋湾金墅水源地1,120.3813,31.3749,8.7,6.43,385.0,21.0,0.09,6.77
2021/09/22 18:00:00,白洋湾金墅水源地1,120.3813,31.3749,8.7,6.46,385.0,21.0,0.09,6.79
2021/09/23 00:00:00,白洋湾金墅水源地1,120.3813,31.3749,8.7,6.48,385.0,21.0,0.09,6.81
2021/09/23 06:00:00,白洋湾金墅水源地1,120.3813,31.3749,8.7,6.51,385.0,21.0,0.09,6.83
2021/09/23 12:00:00,白洋湾金墅水源地1,120.3813,31.3749,8.7,6.53,385.0,22.0,0.09,6.86
2021/09/23 18:00:00,白洋湾金墅水源地1,120.3813,31.3749,8.7,6.56,385.0,22.0,0.09,6.88
2021/09/24 00:00:00,白洋湾金墅水源地1,120.3813,31.3749,8.6,6.59,385.0,22.0,0.09,6.9
2021/09/24 06:00:00,白洋湾金墅水源地1,120.3813,31.3749,8.6,6.62,385.0,22.0,0.09,6.93
2021/09/24 12:00:00,白洋湾金墅水源地1,120.3813,31.3749,8.6,6.65,384.0,23.0,0.09,6.96
2021/09/24 18:00:00,白洋湾金墅水源地1,120.3813,31.3749,8.6,6.69,384.0,23.0,0.1,6.98
2021/09/25 00:00:00,白洋湾金墅水源地1,120.3813,31.3749,8.6,6.72,384.0,23.0,0.1,7.01
2021/09/25 06:00:00,白洋湾金墅水源地1,120.3813,31.3749,8.6,6.76,384.0,23.0,0.1,7.04
2021/09/25 12:00:00,白洋湾金墅水源地1,120.3813,31.3749,8.6,6.79,383.0,24.0,0.1,7.07
2021/09/25 18:00:00,白洋湾金墅水源地1,120.3813,31.3749,8.6,6.83,383.0,24.0,0.1,7.09
2021/09/26 00:00:00,白洋湾金墅水源地1,120.3813,31.3749,8.6,6.87,383.0,24.0,0.1,7.12
2021/09/26 06:00:00,白洋湾金墅水源地1,120.3813,31.3749,8.5,6.91,382.0,25.0,0.1,7.15
2021/09/26 12:00:00,白洋湾金墅水源地1,120.3813,31.3749,8.5,6.95,382.0,25.0,0.1,7.19
2021/09/26 18:00:00,白洋湾金墅水源地1,120.3813,31.3749,8.5,6.99,381.0,25.0,0.1,7.22
2021/09/27 00:00:00,白洋湾金墅水源地1,120.3813,31.3749,8.5,7.03,381.0,25.0,0.11,7.25
2021/09/27 06:00:00,白洋湾金墅水源地1,120.3813,31.3749,8.5,7.07,381.0,26.0,0.11,7.28
2021/09/27 12:00:00,白洋湾金墅水源地1,120.3813,31.3749,8.5,7.11,380.0,26.0,0.11,7.31
2021/09/27 18:00:00,白洋湾金墅水源地1,120.3813,31.3749,8.5,7.15,380.0,26.0,0.11,7.34
2021/09/28 00:00:00,白洋湾金墅水源地1,120.3813,31.3749,8.4,7.19,379.0,27.0,0.11,7.38
2021/09/28 06:00:00,白洋湾金墅水源地1,120.3813,31.3749,8.4,7.23,379.0,27.0,0.11,7.41
2021/09/28 12:00:00,白洋湾金墅水源地1,120.3813,31.3749,8.4,7.27,379.0,27.0,0.11,7.44
2021/09/28 18:00:00,白洋湾金墅水源地1,120.3813,31.3749,8.4,7.32,378.0,28.0,0.11,7.48
2021/09/29 00:00:00,白洋湾金墅水源地1,120.3813,31.3749,8.4,7.36,378.0,28.0,0.11,7.51
2021/09/29 06:00:00,白洋湾金墅水源地1,120.3813,31.3749,8.4,7.4,377.0,28.0,0.12,7.55
2021/09/29 12:00:00,白洋湾金墅水源地1,120.3813,31.3749,8.4,7.44,377.0,29.0,0.12,7.58
2021/09/29 18:00:00,白洋湾金墅水源地1,120.3813,31.3749,8.3,7.48,376.0,29.0,0.12,7.62
2021/09/30 00:00:00,白洋湾金墅水源地1,120.3813,31.3749,8.3,7.52,376.0,29.0,0.12,7.65
2021/09/30 06:00:00,白洋湾金墅水源地1,120.3813,31.3749,8.3,7.56,376.0,30.0,0.12,7.69
2021/09/30 12:00:00,白洋湾金墅水源地1,120.3813,31.3749,8.3,7.6,375.0,30.0,0.12,7.72
2021/09/30 18:00:00,白洋湾金墅水源地1,120.3813,31.3749,8.3,7.64,375.0,30.0,0.12,7.76
2021/10/01 00:00:00,白洋湾金墅水源地1,120.3813,31.3749,8.3,7.68,374.0,31.0,0.12,7.79
2021/10/01 06:00:00,白洋湾金墅水源地1,120.3813,31.3749,8.2,7.72,374.0,31.0,0.12,7.83
2021/10/01 12:00:00,白洋湾金墅水源地1,120.3813,31.3749,8.2,7.75,374.0,31.0,0.12,7.86
2021/10/01 18:00:00,白洋湾金墅水源地1,120.3813,31.3749,8.2,7.79,373.0,32.0,0.12,7.9
2021/10/02 00:00:00,白洋湾金墅水源地1,120.3813,31.3749,8.2,7.83,373.0,32.0,0.12,7.94
2021/10/02 06:00:00,白洋湾金墅水源地1,120.3813,31.3749,8.2,7.86,373.0,32.0,0.12,7.97
2021/10/02 12:00:00,白洋湾金墅水源地1,120.3813,31.3749,8.2,7.89,373.0,33.0,0.13,8.01
2021/10/02 18:00:00,白洋湾金墅水源地1,120.3813,31.3749,8.2,7.93,372.0,33.0,0.13,8.04
2021/10/03 00:00:00,白洋湾金墅水源地1,120.3813,31.3749,8.2,7.96,372.0,33.0,0.13,8.08
2021/10/03 06:00:00,白洋湾金墅水源地1,120.3813,31.3749,8.1,7.99,372.0,34.0,0.13,8.11
2021/10/03 12:00:00,白洋湾金墅水源地1,120.3813,31.3749,8.1,8.02,372.0,34.0,0.13,8.15
2021/10/03 18:00:00,白洋湾金墅水源地1,120.3813,31.3749,8.1,8.04,372.0,34.0,0.13,8.18
2021/10/04 00:00:00,白洋湾金墅水源地1,120.3813,31.3749,8.1,8.07,372.0,35.0,0.13,8.22
2021/10/04 06:00:00,白洋湾金墅水源地1,120.3813,31.3749,8.1,8.09,372.0,35.0,0.13,8.25
2021/10/04 12:00:00,白洋湾金墅水源地1,120.3813,31.3749,8.1,8.12,372.0,35.0,0.13,8.28
2021/10/04 18:00:00,白洋湾金墅水源地1,120.3813,31.3749,8.1,8.14,372.0,36.0,0.13,8.32
2021/10/05 00:00:00,白洋湾金墅水源地1,120.3813,31.3749,8.1,8.16,372.0,36.0,0.13,8.35
2021/10/05 06:00:00,白洋湾金墅水源地1,120.3813,31.3749,8.0,8.17,372.0,36.0,0.13,8.38
2021/10/05 12:00:00,白洋湾金墅水源地1,120.3813,31.3749,8.0,8.19,372.0,36.0,0.13,8.41
2021/10/05 18:00:00,白洋湾金墅水源地1,120.3813,31.3749,8.0,8.21,372.0,37.0,0.12,8.44
2021/10/06 00:00:00,白洋湾金墅水源地1,120.3813,31.3749,8.0,8.22,372.0,37.0,0.12,8.47
2021/10/06 06:00:00,白洋湾金墅水源地1,120.3813,31.3749,8.0,8.24,372.0,37.0,0.12,8.5
2021/10/06 12:00:00,白洋湾金墅水源地1,120.3813,31.3749,8.0,8.25,372.0,37.0,0.12,8.53
2021/10/06 18:00:00,白洋湾金墅水源地1,120.3813,31.3749,8.0,8.26,373.0,38.0,0.12,8.56
2021/10/07 00:00:00,白洋湾金墅水源地1,120.3813,31.3749,8.0,8.27,373.0,38.0,0.12,8.58
2021/10/07 06:00:00,白洋湾金墅水源地1,120.3813,31.3749,8.0,8.28,373.0,38.0,0.12,8.61
2021/10/07 12:00:00,白洋湾金墅水源地1,120.3813,31.3749,8.0,8.29,374.0,38.0,0.12,8.63
2021/10/07 18:00:00,白洋湾金墅水源地1,120.3813,31.3749,8.0,8.29,374.0,39.0,0.12,8.65
2021/10/08 00:00:00,白洋湾金墅水源地1,120.3813,31.3749,8.0,8.3,374.0,39.0,0.12,8.67
2021/10/08 06:00:00,白洋湾金墅水源地1,120.3813,31.3749,8.0,8.31,375.0,39.0,0.12,8.69
2021/10/08 12:00:00,白洋湾金墅水源地1,120.3813,31.3749,7.9,8.31,375.0,39.0,0.12,8.71
2021/10/08 18:00:00,白洋湾金墅水源地1,120.3813,31.3749,7.9,8.32,375.0,39.0,0.12,8.72
2021/10/09 00:00:00,白洋湾金墅水源地1,120.3813,31.3749,7.9,8.32,376.0,40.0,0.11,8.73
2021/10/09 06:00:00,白洋湾金墅水源地1,120.3813,31.3749,7.9,8.32,376.0,40.0,0.11,8.74
2021/10/09 12:00:00,白洋湾金墅水源地1,120.3813,31.3749,7.9,8.33,377.0,40.0,0.11,8.75
2021/10/09 18:00:00,白洋湾金墅水源地1,120.3813,31.3749,7.9,8.33,377.0,40.0,0.11,8.76
2021/10/10 00:00:00,白洋湾金墅水源地1,120.3813,31.3749,7.9,8.33,378.0,40.0,0.11,8.76
2021/10/10 06:00:00,白洋湾金墅水源地1,120.3813,31.3749,7.9,8.33,378.0,40.0,0.11,8.77
2021/10/10 12:00:00,白洋湾金墅水源地1,120.3813,31.3749,7.9,8.33,379.0,40.0,0.11,8.77
2021/10/10 18:00:00,白洋湾金墅水源地1,120.3813,31.3749,7.9,8.33,379.0,40.0,0.11,8.76
2021/10/11 00:00:00,白洋湾金墅水源地1,120.3813,31.3749,7.9,8.33,380.0,41.0,0.11,8.76
2021/10/11 06:00:00,白洋湾金墅水源地1,120.3813,31.3749,7.9,8.33,380.0,41.0,0.1,8.75
2021/10/11 12:00:00,白洋湾金墅水源地1,120.3813,31.3749,7.9,8.33,381.0,41.0,0.1,8.74
2021/10/11 18:00:00,白洋湾金墅水源地1,120.3813,31.3749,7.9,8.33,382.0,41.0,0.1,8.73
2021/10/12 00:00:00,白洋湾金墅水源地1,120.3813,31.3749,7.9,8.33,382.0,41.0,0.1,8.71
2021/10/12 06:00:00,白洋湾金墅水源地1,120.3813,31.3749,7.9,8.33,383.0,41.0,0.1,8.69
2021/10/12 12:00:00,白洋湾金墅水源地1,120.3813,31.3749,7.9,8.33,383.0,41.0,0.1,8.67
2021/10/12 18:00:00,白洋湾金墅水源地1,120.3813,31.3749,7.9,8.33,384.0,41.0,0.1,8.64
2021/10/13 00:00:00,白洋湾金墅水源地1,120.3813,31.3749,7.9,8.33,385.0,41.0,0.1,8.61
2021/10/13 06:00:00,白洋湾金墅水源地1,120.3813,31.3749,7.9,8.33,385.0,41.0,0.1,8.58
2021/10/13 12:00:00,白洋湾金墅水源地1,120.3813,31.3749,7.9,8.33,386.0,41.0,0.1,8.55
2021/10/13 18:00:00,白洋湾金墅水源地1,120.3813,31.3749,7.9,8.33,387.0,40.0,0.09,8.51
2021/10/14 00:00:00,白洋湾金墅水源地1,120.3813,31.3749,8.0,8.33,387.0,40.0,0.09,8.46
2021/10/14 06:00:00,白洋湾金墅水源地1,120.3813,31.3749,8.0,8.33,388.0,40.0,0.09,8.42
2021/10/14 12:00:00,白洋湾金墅水源地1,120.3813,31.3749,8.0,8.33,389.0,40.0,0.09,8.37
